Category;Title;Content
Çocuk Hattı;Hat Mağduriyeti Turkcell;Annem dün Konak/İzmir Eşrefpaşa bölgesinde bulunan Turkcell çağrı merkezinin önünden geçerken 'Çocuk hatları ücretsiz' yazısını vitrinde görmesi üzerine 18 yaşından küçük oğlu adına hat almıştır. Hattı almadan önce satışı gerçekleştiren kişi hattın ücretsiz olduğunu sadece ilk ay 220 TL küsur bir ücret ödeyeceğini bunun dışında herhangi bir ücret ödemeyeceğini söylemişti. Ancak daha sonra müşteri hizmetlerini aradığında ise telsiz kullanım ücreti dahil 50-60 küsur ücretin 12 ay boyunca hat vergisi adı altında ödeneceğini öğrendik. Bu hattın iptali için bugün tekrar satış noktasına giden anneme ise, iptal durumunda da bu ücretin tamamının bizim tarafımızdan ödeneceği A***isimli çalışan tarafından bildirildi. Yanıltıcı bir yazıyla mağdur olan yazıya istinaden hat açtıran annemin yeni hattının herhangi bir ödeme yapılmadan iptal edilmesini istiyoruz. Çocuk hattı ücretsiz diye vitrine yazıp, ücreti vergi adına almak doğru değil. Gerekli işlemlerin yapılıp mağduriyetin giderilmesini rica ediyoruz.
Çocuk Hattı;Turkcell Çocuk Hattına Veli Onayı Olmadan Paket Tanımlama;"Turkcell merkezinden çocuklarım için iki tane hat satın aldım. Çocuk hattı. Her ay düzenli olarak hat parasını faturalı olarak ödüyorum. Herhangi bir paket tanımlı değil. 16/01/2024 tarihinde çocuğum yanlışlıkla hatta paket tanımlamış. Telefonuma hiçbir bildirim gelmedi.cocugun telefonuna paket bilgisi gelmiş faturanıza yansıtılacak diye. 
Müşteri temsilcisine sorunu aktardım benim onayım olmadan bu nasıl olur hatlar benim üzerime çocuk hattı, aynı gün işlemi iptal ettirmek istiyorum dedim. Bu ayı ödemek zorundasınız bir dahaki ayların yenilemesini durdurabilir dedi. 
Kaydeden arkadaş veli onayını işaretlememiş gibi imada bulundu o arkadaşa gitmeniz gerekli dedi. Böyle bir şeyi kabul etmiyorum.
Çocuk hattı boşuna mı alıyorum benim onayım olmadan paket tanımlanıyor. Lütfen bu konuda gereğinin yapılmasını istiyorum."
Çocuk Hattı;Turkcell Paket Değişimi Güvenlik Açığı;Oğlum için bir Turkcell hattı almıştım. Alırken bana bunun çocuk hattı olduğunu, paket aşımı yapılamayacağını filan söylemişlerdi. 19.12.2023 oğlum kendi telefonun girmiş paketi değiştirmiş. Bu hattın yasal sahibi benim ve hat da çocuk hattıydı sorsan. Ama istediği gibi paketi değiştirmiş. Şimdi ben arıyorum paketi değiştiremiyorum. 1 ay geçmesi gerekiyor diyorlar. Paket aşımı için +20 TL daha istiyorlar. Üstelik 1 ay sonra ben paketi değiştirmek istediğimde de cayma bedeli ödeyeceğim. Bu hat çocuk hattıysa buradan paket değişimi yapılmaması gerekiyordu. Bu bir güvenlik açığı. Hattın yasal sahibine sorulmaması da ayrı konu. Ve bütün bunların faturasını da ben ödüyorum. Şikayetçiyim.
Çocuk Hattı;Turkcell Adil Bir Hizmet Sun;"Turkcell çocuk hattı aldığınızda ilk ay 112 TL ödeme yaparsınız. Sonraki aylarda ise 60 TL ödeme yapacağınız belirtilmiş; ancak sonuç olarak her ay 70 TL ödeme yapılıyor ve yine de konuşma gibi hizmetlerden faydalanılamıyor. Turkcell'den bu konuda şikayetçiyim, dürüst olmalarını ve adil bir hizmet sunmalarını talep ediyorum."
Çocuk Hattı;Turkcell Den Şikayetçiyim Hat Beş Aydır Kapalı Borç Çıkardı;Beş ay sonra borç nasıl çıkar ya hattın sahibine bir tane mesaj atmadan ben hattı kapatalı beş ay olmuş BES Turkcell Nisan'da kapattığım çocuk hattını borcu yoktur. Dedikten sonra Eylül ayında beş ay sonra crif alyon isimli yerden bana mesaj attırıyor 100 TL için beni icraya verecekmiş mesajında bana değil eşime atıyor. Hadi her şeyi geçtim müşteri hizmeti bana hat kapanmış borcu yok dedi. Biraz bekleteceğim dedi. Sonra borcu varmış dedi. Neden beş aydır neredeydiniz bu ne demek oluyor ayrıca crif alyon nedir Turkcell bana bir tane bildirim bile göndermedi ve hat çocuk hattı baksan ücretsiz verdiler. Hattı 10 senedir Turkcelliyim ama Turkcell'den hiç artık memnun değilim. En yakın zamanda da başka operatöre geçeceğim
Çocuk Hattı;Turkcell Daha Önce Kullanılmış Hat.;Kızıma Turkcell'den çocuk hattı aldım. Numara kullanılmaya başlanıldıktan sonra sürekli farklı numaralardan kısa mesaj, WhatsApp üzerinden mesaj ve aramalar geliyor. Biz sıfır bir hat aldığımızı düşünürken, almış olduğumuz numaranın kullanılmış hat olduğunu işlemimizi yapan görevliler o anda söylemediler. Durumu kendilerine ilettiğimde satılan hatların hepsinin kullanılmış olduğunu fakat bir problem çıkmayacağını söylediler. 2-3 ay geçmesine rağmen halan avukat, resmi kurum vs. Yerlerden mesaj ve arama gelmeye devam ediyor. Bu da çocuğumun psikolojisini iyice bozdu. Mağduriyetimizin çözülmesini arz ederim.
Çocuk Hattı;Turkcell Sıfır Alınan Çocuk Hattının İnternet Te Bulunması;Yeni sıfır çocuk hattı olarak aldığım numaranın internette Google arama motoru olmak üzere birçok yerde bulunmasından dolayı 24 saat boyunca Yurtiçi ve yurt dışı numaralardan Ezel dizisindeki Eyşan'ın numarası diye aranmaktayım. Çocuğuma karne hediyesi olarak aldığım ilk telefonu ve hattı hüsran oldu. Psikolojimizi altüst etti. Turkcell bir çözüm olarak ücret karşılığında numarayı değişebilirsiniz diyor. Acil çözüm bulunmasını talep ediyorum.
Çocuk Hattı;Turkcell Çocuk Hattını Hala Başkası Kullanırken Çocuğuma Sattı;7 temmuzda kızıma akıllı saate uygun Turkcell çocuk hattı satın aldım. Ertesi gün değişik numaralardan mesaj gelmeye başladı. Bize sattıkları numara daha önce kullanılan bir numara imiş. Türkiye de bütün numaralar böyle oluyormuş. Ama daha önce kullanan kişi WP i ve dolayısıyla nasıl oluyor bilmiyorum hattı kullanmaya devam ediyormuş. Turkcell e çocuğuma güvende olması için bir hat ve saat aldığımı ama şu an bu hattın bize sorun yarattığını bize yardımcı olabilir misiniz diye sorduğumda bu hat satın alan herkesin başına gelebilecek bir durum olduğunu şikayet oluşturamayacaklarını hattı da değiştiremeyeceklerini belirttiler. Hatta hattı telefona takip en azından WP dan eski kullanıcıyı çıkarmak istediğimde bu hattın akıllı saat hattı olduğunu taahhüdümün sona erdirebileceklerini belirten bir mesaj aldım.
Çocuk Hattı;Turkcell Açma Kapama Ücreti;2 çocuğuma Turkcell çocuk hattı almıştım. Çok kullanmadıkları için sadece telsiz kullanım ücreti ödüyorduk. Fakat 1 kere ödemeyi unutmamız ve faturayı geç ödememizle şoka uğradık. Bir sonraki faturaya açma kapama ücreti yansıtılmış. Çocuk hattı olduğu ve çok kullanılmadığı için gelen mesajları da görmemişler. Haksız yere alınacak bu ücretin iptalini istiyorum.
Çocuk Hattı;Turkcell Çocuk Hattı İçin Verilen Numara Daha Önce Kullanılmış;"Merhaba,
5 Haziran 2023 tarihinde İzmir Forum Bornova Turkcell Bayii'nden çocuğum için yeni bir hat aldım. Ancak, bu numaranın daha önce başkası tarafından kullanıldığını tespit ettim. Bugün bayiden daha önce kullanılmayan bir numara talep ettim, ancak hiçbir operatörde yeni numara olmadığı bilgisi verildi. Sonra Müşteri Hizmetlerini aradım. Oradan ise yeni numaraların mevcut olduğu bilgisini aldım. Yeni ve daha önce kullanılmamış bir numara tahsisi için yardım etmenizi rica ederim. Etik olarak çocuklara yeni numara verilmesi isabetli olacaktır. Saygılarımla."
Çocuk Hattı;Rızam Olmadan Turkcell Personeli Adıma 4 Adet Hat Açmış;"27.02.2023'de eşim İstanbul Çapa Şehremini mevkinde bulunan Turkcell bayisi olan Çerler İletişim'e giderek çocuk hattı ile ilgili bilgi almak istediğinde, orada çalışan m** k*** adındaki personel eşimden kimlik istemiş.
Eşim yabancı olduğundan benim t. C. Kimliğim resmini istemiş. Ancak m** k** kimlik bilgilerimi kullanarak adıma 4 adet hat açmış. Daha sonra e-Devlet uygulamasından kontrol ettiğimde kendi rızam ve imzam olmadan adıma kayıtlı dört hat olduğunu öğrendim.
Eşimle birlikte Çerler İletişim'e gittiğimizde m**k** bu suçu işlediğini ve başka müşterilere karşı aynısını yaptığını itiraf etti. Biz de onu işten attık dediler. Şu an rızam ve imzam olmadan kimlik bilgilerimi kullanan m** k**'dan dolayı mağduriyetimin giderilmesini talep ediyorum."
ESIM;Turkcell E-sim Şebeke Sorunu;E-sim kullanıcısıyım yaklaşık 6 saattir şebeke yok uyarı veriyor. Müşteri hizmetlerini arıyorum 72 saat içinde incelenecek diyor Mobil uygulama üzerinden yazıyorum bayiye yönlendiriyor. Bayi bizlik değil diyor. Acil yardımcı olur musunuz hattımı kullanamıyorum
ESIM;Turkcell E-Sim Sorunu Ve Müşteri Hizmetleri Bilgisizliği;"Merhaba ; iPhone 15 kullanıyorum, telefonum E-Sim i desteklediği için şahsi numaramı E-Sime taşıyıp, şirket telefonumu da fiziki simle tek cihazda kullanmak istedim. Bu sebeple kendi numaram üzerinden Turkcell Online İşlemlerden Sim değişikliği talebi yaptım ve E-Devlet üzerinden işlemeleri tamamladım. Şu an e devlette de geçiş onaylı gözüküyor. İşlemleri tamamladıktan sonra menü telefonuma sistemi kuracak şekilde yönlendirme yaptı ve kurulumuda yaptım. Fakat şebeke gelmediği için müşteri hizmetlerini aradım. Üç ayrı müşteri temsilcisiyle konuştum, konuşurken anladım ki Turkcell Müşteri Hizmetleri çalışanları E-Sim olayını bir günlük araştırmayla öğrendiğim kadar dahi bilmiyor. Yardım edelim derken kurduğum E-Simide sildirdiler sistem şimdi aynı barkodu da kabul etmiyor. Bildikleri tek şey bir bayimize uğrayın. Bayiye uğradım maalesef bayide sistemde geçiş gözüküyor destek veremiyoruz dedi. Bayiden müşteri hizmetlerini arıyorum hala bayimize uğrayın diyorlar :) Uzun lafın kısası şu an şahsi numaram kapalı, hafta başı bir sürü işim var telefonla halletmem gereken ve hepsi karıştı. Fiziki sime dönmek istedim ne bayi ne müşteri hizmetleri onu da yapamadılar, sanırım tek çare istemesemde numara taşımak olacak."
ESIM;Turkcell E-Sim Watch GPS;Turkcell Watch Cellular+ kullanıyorum, dün saati fabrika ayarlarına döndürdükten sonra 24 saat geçmesine rağmen beklemede. Çağrı merkezi zaten bilmiyor Apple ile görüşün diyor. Fakat Apple ile yapılan görüşmede problemin cihaz yazılım vb. Değiş operatör kaynaklı olduğu çıktı. Giriş yaptığınızda iptal talebiniz alınmıştır diyor, benim bir iptal talebimde olmadı. Turkcell 30. Yılda gerçekten güzel işler yapıyor teşekkür ederim.
ESIM;Bursa Korupark AVM Turkcell Bayi Çalışan Ve Yönetici Eğitimsizliği.;Bursa Korupark AVM Turkcell bayi Müşteri temsilcisi bize nedenini anlamadığımız bir anda anda çıkıştı. Ardından yönetici duruma müdahale eder diye beklerken daha kötü bir muamele ile karşı karşıya kaldık. Kamera kaydı vardır lütfen bakılsın. Binlerce şubesi olan Turkcell ailesi ni konu ile ilgili kınıyorum. Ricam bu şubenizdeki çalışanlarınızın müşterilerinize nasıl davranması gerektiği konusunda eğitmeniz. Siz Turkcell siniz. Lütfen uyarın. Sizin hem hattınızı hem de ev internetinizi kullanıyorum. Memnunum. Ancak Turkcell çatısı altında bu şekilde çalışanların olması üzücü.
ESIM;Turkcell Pişmanlıktır E Sim;Turkcell başka operatörden geçiş yaptım. Gece 1:33 saatinde e-sim yolu ile fakat halen hattım aktif olmadı ve geçiş sağlanmadı. Sorum şu: Bu konu hakkında her yerde şikayet varken halen müşterilerinizi aynı kısır döngü içine sokmaya utanmıyor musunuz? Bayinize gidin, 24 saat içinde hattınız aktif olacak gibi şeyler... 24 saat içinde aktif olması ne demek! İletişim çağındayız. Başımıza acil bir şey gelse yolda birini çevirip telefonunuzu kullanabilir miyiz mi diyeceğiz? Sizin yapacağınız iş bu kadar olur.
ESIM;Turkcell E-sim Ekleyemiyorum. İşlem Hatası Veriyor;Turkcell den almış olduğum esim hattımı telefonuma 2 ya da 3 defa ekleyip işlemlerim bitince tekrar kaldırdım. Ve şu an e-sim hattımı ekleyemiyorum. Ekleyip kaldırdığım dönemlerde de hatalı olarak hiç işlem yapmadım. Yedek hattım dı ekleyip işlemimi yapıp kaldırdım tekrar. Müşteri hizmetlerini arıyorum bayiye yönlendiriyor bayiye gidiyorum adamların olaydan haberi yok. Böyle bir firmada çalışan elemanların e-sim muhabbetinden bile haberi olmaması içler acısı. Sorunumun bir an önce giderilmesini istiyorum.
ESIM;"Turkcell Kullanılamayan ""e-sim"" Mağduriyeti";Turkcell İletişim Hizmetleri A.Ş. 2024 Mayıs ayında iPhone 14 Pro Max marka cihazımda e-sim kullanabilmek için Bakırköy Carousel AVM’de bulunan Turkcell yetkili bayisine müracaat ettim. Orada bir bedel karşılığında 0536... 95 GSM numaralı fiziki hattın kapatılarak e-sim hattına geçiş yapılabileceği ve en geç 72 (yetmiş iki) saat içerisinde hattımın görüşmeye açılacağı belirtildi. Ancak 72 saat dolduktan sonraki süreçte birçok defa daha müracaat ettiğim halde Turkcell bayisinde hattımın görüşmeye açılması ile işlem yaptıklarını belirttiler. Olmalarına rağmen bugüne kadar e-sim hattım kullanıma açılmamıştır. Bu durum üzerine, tekrar görüşme yaptığım Turkcell yetkilisi 120 numaralı telefon hattından BTK ile görüşmemi ve telefonumun e-sim kullanım hakkı olup olmadığını sorgulamamı belirtti. Bu bilgi üzerine ilgili numarayı aradım ve telefonumun e-sim kullanma hak ve özelliğine sahip olduğunu öğrendim. Ancak daha sonra birçok defa Turkcell yetkilileri ile yaptığım görüşmelerde herhangi bir netice alamadım. 2024 Mayıs ayından beri e-sim hattım halen açılmamıştır, buna rağmen kullanamadığım Turkcell hattıma para ödemekteyim. Bu nedenle Turkcell tarafından e-sim hattımın açılmasını, mağduriyetimin giderilmesini, görüşme yapmadığım aylar ile ilgili fatura bedellerinin de tarafıma iade edilmesini talep ediyorum. 17/07/2024
ESIM;Turkcell İletişim Merkezi'nde Yaşadığımız Sorun;"Adres: Çukur, Güllüoğlu Sk. No:2, 27300 Şahinbey/Gaziantep
Turkcell İletişim Merkezi'ne e-sim çıkarmak için gittim ve benden 150 TL e-sim ücreti istendi. Ödemeyi gerçekleştirdikten sonra, tekrar 150 TL daha ücret talep edildi. Sebebini sorduğumda, bu ek ücretin e-sim'i cihaza tanımlama ücreti olduğu belirtildi. Daha önce Turkcell'in diğer mağazalarından e-sim çıkardığımda sadece 150 TL ücret ödemiştim. Ancak bu şubede, keyfi bir şekilde ek 150 TL cihaza tanımlama ücreti istendi ve toplamda 300 TL ödeme yapmak zorunda kaldım.
Ayrıca, şubedeki A****** Hanım, son derece kibirli bir tavır sergileyerek bizimle ilgilenmedi ve yardımcı olmadı. Turkcell'in, nasıl bu tür insanları bünyesinde çalıştırdığını anlamakta güçlük çekiyorum. Cihaza tanımlamayı kendim yapmaya çalıştım, fakat başarılı olamadım. Bu durumun sebebi, A****** Hanım'ın kendince koyduğu kurallar ve prosedürlerdi. Sonuç olarak, prosedür böyle diyerek ekstra para talep edilmesini ve müşterilerin mağdur edilmesini doğru bulmuyorum."
ESIM;Turkcell E Sim Şikayetim;12 Temmuz'da aldığım e-sim hattım karşıdan aramaları almıyor. Karekoduma ihracım olduğu için işlem yapılamıyor, ancak kimse karekodunuzu saklayın diye bir şey söylemediği için saklamadım. Tamamıyla bir çözümsüzlük, kendi bildiklerini yapıyorlar sadece, hiçbir çözüm merkezi yok. Bayiye gidiyorum, 'Turkcell'i ara' diyor, Turkcell'i arıyorum, 'bayiyi ara' diyor. Böyle bir marka olabilir mi? Müşterisine çözüm sunamıyor, herkes suçu birbirine atıyor. Çözüm bulamayacaksanız e-sim diye bir şey sunmayın. Bu durumu acilen çözün, hiçbir ücret de ödemeyeceğim sorumluluk almayan bir marka için.
ESIM;Turkcell Profesyonellikten Uzak Davranış;14 gün olmamasına rağmen para iadesi yapılmıyor. Kesinlikle hiçbir şeyinden memnun kalmadım önce bana yanlış fatura kesildi itiraz ettim. Hizmet yanlış tanıtıldı olmayan özellikler varmış gibi anlatıldı kesinlikle profesyonellikten uzak süreçlerden geçtim.
ESIM;Turkcell Numaramı Başka Kişi Kullanabilir Mi?;Merhabalar! Arama aldım. Güya benim telefonumdan birileri aranıyor ve hisse senedi satıyormuşum. Teknik olarak böyle bir şey mümkün mü? Normal sim karttan e sim karta geçtim. Güya sürekli ben arıyorum. Hiçbir şekilde hiçbir yeri aramadım. Telefonumda zaten o numaraları arama yok. Önce kadın arıyor beni arıyorsun diye, arkasından huya oğlu ve ben güya dedesini dolandırmışım. Bu mümkün olamaz
ESIM;Turkcell E Sim Hatası Ve Çözüme Ulaşamayan Operatör;Esim kullanıyorum servis bir anda gitti Turkcell'i aradım güncelleme yaptığını telefonumu kapatıp 2 dakika bekleyip tekrar açmam gerektiğini söylediler. Uygulamayı iki kere yaptım bir değişiklik olmadı. Tekrar Turkcell'i aradım bir problem olmadığını Apple'ı aramam gerektiğini söylediler. Apple ile görüştüm gerekli kontrolleri yaptılar ve cihazdan yana bir problem olmadığını teyit ettiler. Sonra Turkcell'i tekrar aradım Apple ile görüştüm bir sorun yok dediler kontrolleri yaptılar dedim. Bekleyin tekrar kontrol ediyoruz dediler daha sonra hattımın ayarlarının bozuk olduğunu söylediler bunun için talep oluşturacaklarını ve 2 saat en geç 2 saat içerisinde beni arayacaklarını söylediler. Hattımı kullanamıyorum verdiğim başka bir numarayı arayacaklar bekliyorum. Tam 2 saat sonra ne arayan ne Soran kimse yok tekrar aradım aradım Turkcell'i. Bütün olayı baştan anlattım yarım saat konuşmanın ardından tek yapabildiğimiz talebi açıp işlem acildir notu yazabilmek oldu. Şu anda bekliyorum ki beni birisi arayacak hattım açılacak ve problem giderilecek. Bu zamana kadar hiçbir problemim çözülmedi bu operatörde, iyi bir alternatif olsa 1 dakika dahi düşünmem hemen değiştiririm operatörümü. Şu an hattımı kullanamıyorum.
